Module	Observed_DEGs	Expected_DEGs	Fold_Change	Fisher_Test
0	16	38.67724867724867	0.41367989056087556	3.941739796262178e-05
1	37	47.859032501889644	0.7731038022663561	0.11414663707402806
2	20	35.13454270597128	0.5692403674461631	0.006515506432484811
3	32	30.031746031746028	1.06553911205074	0.6273050708650085
4	36	23.401360544217688	1.5383720930232558	0.008534655022823258
5	14	20.411186696900984	0.6858983854243815	0.20049837794033804
6	17	16.169690098261526	1.051349772116396	0.6990223276482117
7	12	13.553287981859409	0.885394010373097	0.8875485871577683
8	7	7.865457294028723	0.8899673265423793	1.0
9	6	7.069160997732427	0.8487570168404169	1.0
10	0	5.704081632653061	0.0	0.007832904254827506
11	4	5.606575963718821	0.7134479271991911	0.6664539143951065
12	5	5.249055177626605	0.9525523795809635	1.0
13	6	3.9164777021919877	1.5319888063302134	0.28980560209900114
14	3	3.445200302343159	0.8707766564282581	1.0
15	77	3.3964474678760395	22.670746634026926	3.429162812979345e-85
16	0	3.2176870748299318	0.0	0.08098529783273337
17	3	3.1851851851851847	0.9418604651162792	1.0
18	1	3.1851851851851847	0.3139534883720931	0.3821458919625331
19	1	2.8439153439153437	0.35162790697674423	0.5347806120785814
20	1	2.7789115646258504	0.3598531211750306	0.5315627111788739
21	0	2.551398337112623	0.0	0.18673396037893203
22	1	2.5351473922902494	0.3944543828264758	0.5247987608835561
23	0	2.470143613000756	0.0	0.1829305433174196
24	3	2.307634164777022	1.30003275466754	0.49758160499571386
25	2	2.226379440665155	0.8983194703785434	1.0
26	2	2.0963718820861676	0.9540292049756626	1.0
27	1	1.9663643235071808	0.5085527580242167	1.0
28	2	1.9176114890400606	1.0429641308632243	0.7137265566759353
29	3	1.901360544217687	1.5778175313059033	0.43893659413938985
30	1	1.901360544217687	0.5259391771019678	1.0
31	0	1.7876039304610734	0.0	0.4267409476453334
32	4	1.7876039304610734	2.237632135306554	0.10014245071223146
33	2	1.7226001511715796	1.161035541904344	0.6878162787025536
34	1	1.6738473167044596	0.597426055543012	1.0
35	0	1.6738473167044596	0.0	0.41719960089314057
36	2	1.6088435374149659	1.2431289640591967	0.673534429134337
37	3	1.5113378684807257	1.9849962490622655	0.18660701612656327
38	1	1.3488284202569918	0.7413841412160268	1.0
39	1	1.3000755857898716	0.7691860465116278	1.0
40	1	1.2188208616780047	0.8204651162790696	1.0
41	3	1.1375661375661377	2.6372093023255814	0.10175514657333383
42	0	1.1213151927437641	0.0	0.6307781931362126
43	0	1.0238095238095237	0.0	0.6286440120237768
44	0	1.0075585789871504	0.0	0.6285996081897582
45	0	0.9588057445200303	0.0	1.0
46	0	0.9263038548752834	0.0	1.0
47	0	0.9263038548752834	0.0	1.0
48	0	0.8125472411186698	0.0	1.0
49	0	0.7962962962962962	0.0	1.0
50	0	0.7637944066515494	0.0	1.0
51	1	0.7312925170068028	1.3674418604651162	0.5162383465212191
52	2	0.7150415721844293	2.7970401691331923	0.15610205947969694
53	3	0.698790627362056	4.293131422390481	0.03123842388307443
54	2	0.6825396825396826	2.9302325581395348	0.14496515925350942
55	1	0.6662887377173091	1.500850822461713	0.48395072199186445
56	0	0.6662887377173091	0.0	1.0
57	0	0.6500377928949358	0.0	1.0
58	0	0.617535903250189	0.0	1.0
59	0	0.617535903250189	0.0	1.0
60	0	0.5850340136054422	0.0	1.0
61	0	0.5850340136054422	0.0	1.0
62	1	0.5687830687830688	1.7581395348837208	0.4314470756825192
63	0	0.5687830687830688	0.0	1.0
64	0	0.5687830687830688	0.0	1.0
65	0	0.5525321239606954	0.0	1.0
66	0	0.5200302343159486	0.0	1.0
67	0	0.4875283446712018	0.0	1.0
68	0	0.4387755102040816	0.0	1.0
69	2	0.4387755102040816	4.558139534883721	0.06886072001910651
70	0	0.4062736205593349	0.0	1.0
71	0	0.3900226757369614	0.0	1.0
72	1	0.3900226757369614	2.563953488372093	0.3209741842309095
73	0	0.3737717309145881	0.0	1.0
74	0	0.3737717309145881	0.0	1.0
75	0	0.35752078609221466	0.0	1.0
76	0	0.3412698412698413	0.0	1.0
77	0	0.3412698412698413	0.0	1.0
