Module	Observed_DEGs	Expected_DEGs	Fold_Change	Fisher_Test
0	95	173.14814814814815	0.5486631016042781	1.3714954622025215e-09
1	251	214.2526455026455	1.1715141225497763	9.811396748524565e-05
2	95	157.2883597883598	0.6039862080565133	1.1255287602754888e-06
3	167	134.44444444444443	1.2421487603305787	0.00010892928703977441
4	113	104.76190476190477	1.0786363636363636	0.10396622002521425
5	92	91.37566137566138	1.0068326577880717	0.41907568412811025
6	111	72.38756613756614	1.5334125171311102	2.0069575889539753e-07
7	70	60.67460317460317	1.1536952256376718	0.06761435659266685
8	35	35.211640211640216	0.9939894815927872	0.6482345978883319
9	13	31.6468253968254	0.4107836990595611	0.0006889198219130381
10	42	25.535714285714285	1.644755244755245	0.00035590093288079196
11	26	25.09920634920635	1.035889328063241	0.5886021830009991
12	55	23.49867724867725	2.3405572755417956	3.426072166393216e-10
13	12	17.53306878306878	0.6844209732176538	0.3036264006324155
14	4	15.423280423280424	0.2593481989708405	0.002185863420271598
15	54	15.205026455026454	3.551457155284907	4.81914743776351e-18
16	4	14.404761904761905	0.27768595041322314	0.0040759710475951946
17	1	14.25925925925926	0.07012987012987013	2.410122131359037e-05
18	5	14.25925925925926	0.35064935064935066	0.014356781327810497
19	34	12.731481481481481	2.6705454545454548	2.2017854884150367e-08
20	3	12.44047619047619	0.2411483253588517	0.005252835044021617
21	3	11.421957671957673	0.2626519976838448	0.009934433335700312
22	6	11.34920634920635	0.5286713286713286	0.1977324952535055
23	14	11.058201058201059	1.2660287081339712	0.25353234072797526
24	11	10.330687830687832	1.064788732394366	0.6142485019437369
25	7	9.966931216931217	0.702322495023225	0.6069467850067551
26	4	9.384920634920634	0.426215644820296	0.11207694259917331
27	16	8.802910052910054	1.8175807663410968	0.009689487568466838
28	7	8.584656084656086	0.8154083204930662	0.855057224094188
29	9	8.511904761904761	1.0573426573426574	0.7102446572655874
30	10	8.511904761904761	1.174825174825175	0.45718346837103047
31	4	8.002645502645503	0.4998347107438016	0.251702937788753
32	8	8.002645502645503	0.9996694214876032	0.8480585559187039
33	5	7.711640211640212	0.6483704974271012	0.5589701608417486
34	7	7.493386243386244	0.9341571050308914	1.0
35	2	7.493386243386244	0.2669020300088261	0.04790725542669361
36	4	7.2023809523809526	0.5553719008264463	0.41871301064383437
37	8	6.765873015873017	1.1824046920821112	0.41204902260040926
38	7	6.038359788359788	1.1592552026286966	0.5092613433869682
39	5	5.8201058201058204	0.859090909090909	1.0
40	6	5.456349206349207	1.0996363636363635	0.6424167083249176
41	3	5.092592592592593	0.5890909090909091	0.6304577142711612
42	0	5.01984126984127	0.0	0.014254182534636147
43	0	4.583333333333333	0.0	0.021371048786070608
44	1	4.51058201058201	0.2217008797653959	0.12786758410219554
45	2	4.292328042328043	0.4659476117103235	0.436518280697605
46	3	4.146825396825397	0.723444976076555	1.0
47	1	4.146825396825397	0.24114832535885164	0.18326235104246488
48	1	3.6375661375661377	0.2749090909090909	0.25901688583615795
49	1	3.564814814814815	0.2805194805194805	0.25832289576829126
50	5	3.4193121693121693	1.4622823984526112	0.24848180742449105
51	5	3.273809523809524	1.5272727272727271	0.22975873539266883
52	14	3.201058201058201	4.373553719008265	6.829560710642576e-07
53	24	3.1283068783068786	7.671881606765327	1.7210998392228523e-17
54	2	3.0555555555555554	0.6545454545454545	1.0
55	12	2.982804232804233	4.023059866962305	1.128968584475955e-05
56	6	2.982804232804233	2.0115299334811527	0.05656758875761004
57	0	2.9100529100529102	0.0	0.1112073000691168
58	1	2.7645502645502646	0.3617224880382775	0.5163581179074985
59	1	2.7645502645502646	0.3617224880382775	0.5163581179074985
60	6	2.6190476190476186	2.2909090909090915	0.032540742017424996
61	1	2.6190476190476186	0.3818181818181819	0.5141390522663323
62	3	2.5462962962962963	1.1781818181818182	0.5123010845459063
63	1	2.5462962962962963	0.3927272727272727	0.7302281972873567
64	2	2.5462962962962963	0.7854545454545454	1.0
65	0	2.4735449735449735	0.0	0.16889248511341276
66	2	2.328042328042328	0.8590909090909091	1.0
67	1	2.1825396825396823	0.45818181818181825	0.7197912971378267
68	0	1.9642857142857144	0.0	0.25672080300524996
69	11	1.9642857142857144	5.6	6.368879277835339e-07
70	1	1.8187830687830688	0.5498181818181818	1.0
71	0	1.746031746031746	0.0	0.4053466420757269
72	4	1.746031746031746	2.290909090909091	0.07564381226726093
73	1	1.6732804232804233	0.5976284584980237	1.0
74	0	1.6732804232804233	0.0	0.4007717621353776
75	0	1.6005291005291005	0.0	0.39755060710711865
76	0	1.5277777777777777	0.0	0.3958219702920246
77	0	1.5277777777777777	0.0	0.3958219702920246
